accord_id_primary,accord_id_secondary,note_id,blended_pct
ACC-0287,ACC-0184,NOTE-0434,14.911
ACC-0287,ACC-0184,NOTE-0458,4.1293
ACC-0287,ACC-0184,NOTE-0465,2.38735
ACC-0287,ACC-0184,NOTE-0471,5.2311
ACC-0287,ACC-0184,NOTE-0505,10.4845
ACC-0287,ACC-0184,NOTE-0525,11.9084
ACC-0142,ACC-0182,NOTE-0193,13.12545
ACC-0142,ACC-0182,NOTE-0205,8.76395
ACC-0142,ACC-0182,NOTE-0309,6.1264
ACC-0142,ACC-0182,NOTE-0408,3.81255
ACC-0142,ACC-0182,NOTE-0455,12.1786
ACC-0142,ACC-0182,NOTE-0457,8.9943
ACC-0142,ACC-0182,NOTE-0458,1.70835
ACC-0142,ACC-0182,NOTE-0465,2.1798
ACC-0142,ACC-0182,NOTE-0505,10.73605
ACC-0142,ACC-0182,NOTE-0509,16.12455
ACC-0142,ACC-0182,NOTE-0540,12.25705
ACC-0142,ACC-0182,NOTE-0541,3.99295
ACC-0141,ACC-0161,NOTE-0021,1.491365
ACC-0141,ACC-0161,NOTE-0205,4.3277
ACC-0141,ACC-0161,NOTE-0455,7.31705
ACC-0141,ACC-0161,NOTE-0456,5.364854
ACC-0141,ACC-0161,NOTE-0457,2.220422
ACC-0141,ACC-0161,NOTE-0470,16.0355
ACC-0141,ACC-0161,NOTE-0471,9.7136
ACC-0141,ACC-0161,NOTE-0476,5.322914
ACC-0141,ACC-0161,NOTE-0539,23.6535
ACC-0141,ACC-0161,NOTE-0555,21.00021
ACC-0141,ACC-0161,NOTE-0556,3.552886
ACC-0148,ACC-0118,NOTE-0021,27.28895
ACC-0148,ACC-0118,NOTE-0087,11.7429
ACC-0148,ACC-0118,NOTE-0205,22.26825
ACC-0148,ACC-0118,NOTE-0454,6.565
ACC-0148,ACC-0118,NOTE-0464,3.6477
ACC-0148,ACC-0118,NOTE-0465,3.3891
ACC-0148,ACC-0118,NOTE-0476,4.2458
ACC-0148,ACC-0118,NOTE-0497,2.66175
ACC-0148,ACC-0118,NOTE-0498,2.44055
ACC-0148,ACC-0118,NOTE-0499,15.75
ACC-0131,ACC-0183,NOTE-0205,12.757524
ACC-0131,ACC-0183,NOTE-0455,4.078509
ACC-0131,ACC-0183,NOTE-0465,9.30865
ACC-0131,ACC-0183,NOTE-0476,2.358276
ACC-0131,ACC-0183,NOTE-0485,5.229998
ACC-0131,ACC-0183,NOTE-0509,29.25
ACC-0131,ACC-0183,NOTE-0531,7.4074
ACC-0131,ACC-0183,NOTE-0532,5.43205
ACC-0131,ACC-0183,NOTE-0533,3.41055
ACC-0131,ACC-0183,NOTE-0556,8.737663
ACC-0131,ACC-0183,NOTE-0571,12.02938
ACC-0153,ACC-0279,NOTE-0021,16.978
ACC-0153,ACC-0279,NOTE-0134,7.82285
ACC-0153,ACC-0279,NOTE-0205,18.47625
ACC-0153,ACC-0279,NOTE-0319,5.97155
ACC-0153,ACC-0279,NOTE-0447,15.75
ACC-0153,ACC-0279,NOTE-0490,9.152
ACC-0153,ACC-0279,NOTE-0509,5.15795
ACC-0153,ACC-0279,NOTE-0510,3.59205
ACC-0153,ACC-0279,NOTE-0549,10.6899
ACC-0153,ACC-0279,NOTE-0550,3.7323
ACC-0153,ACC-0279,NOTE-0626,2.67715
ACC-0007,ACC-0118,NOTE-0021,5.0414
ACC-0007,ACC-0118,NOTE-0193,5.36185
ACC-0007,ACC-0118,NOTE-0205,5.4586
ACC-0007,ACC-0118,NOTE-0464,3.6477
ACC-0007,ACC-0118,NOTE-0475,5.32805
ACC-0007,ACC-0118,NOTE-0497,20.2696
ACC-0007,ACC-0118,NOTE-0498,2.44055
ACC-0007,ACC-0118,NOTE-0499,15.75
ACC-0007,ACC-0118,NOTE-0639,14.39295
ACC-0007,ACC-0118,NOTE-0640,8.13735
ACC-0007,ACC-0118,NOTE-0641,14.17195
ACC-0248,ACC-0266,NOTE-0021,6.260675
ACC-0248,ACC-0266,NOTE-0087,5.0526
ACC-0248,ACC-0266,NOTE-0205,9.112434
ACC-0248,ACC-0266,NOTE-0453,20.466791
ACC-0248,ACC-0266,NOTE-0454,9.580808
ACC-0248,ACC-0266,NOTE-0456,3.11115
ACC-0248,ACC-0266,NOTE-0505,10.55565
ACC-0248,ACC-0266,NOTE-0507,7.5789
ACC-0248,ACC-0266,NOTE-0525,9.124518
ACC-0248,ACC-0266,NOTE-0586,13.788174
ACC-0248,ACC-0266,NOTE-0617,5.3683
ACC-0283,ACC-0102,NOTE-0021,3.85455
ACC-0283,ACC-0102,NOTE-0040,17.02853
ACC-0283,ACC-0102,NOTE-0094,15.649894
ACC-0283,ACC-0102,NOTE-0205,14.232614
ACC-0283,ACC-0102,NOTE-0225,12.516925
ACC-0283,ACC-0102,NOTE-0269,6.213938
ACC-0283,ACC-0102,NOTE-0473,4.4702
ACC-0283,ACC-0102,NOTE-0474,8.75
ACC-0283,ACC-0102,NOTE-0475,15.75
ACC-0283,ACC-0102,NOTE-0476,1.53335
ACC-0127,ACC-0141,NOTE-0205,20.921786
ACC-0127,ACC-0141,NOTE-0449,8.858939
ACC-0127,ACC-0141,NOTE-0455,3.93995
ACC-0127,ACC-0141,NOTE-0470,8.6345
ACC-0127,ACC-0141,NOTE-0471,5.2304
ACC-0127,ACC-0141,NOTE-0476,18.991469
ACC-0127,ACC-0141,NOTE-0489,5.564056
ACC-0127,ACC-0141,NOTE-0491,3.482735
ACC-0127,ACC-0141,NOTE-0526,11.639666
ACC-0127,ACC-0141,NOTE-0539,12.7365
ACC-0158,ACC-0170,NOTE-0205,5.0163
ACC-0158,ACC-0170,NOTE-0449,2.7118
ACC-0158,ACC-0170,NOTE-0455,4.39465
ACC-0158,ACC-0170,NOTE-0465,2.5701
ACC-0158,ACC-0170,NOTE-0473,6.24155
ACC-0158,ACC-0170,NOTE-0475,15.75
ACC-0158,ACC-0170,NOTE-0476,2.0391
ACC-0158,ACC-0170,NOTE-0478,29.25
ACC-0158,ACC-0170,NOTE-0497,6.0382
ACC-0158,ACC-0170,NOTE-0539,9.7383
ACC-0158,ACC-0170,NOTE-0554,16.25
ACC-0205,ACC-0183,NOTE-0021,18.02822
ACC-0205,ACC-0183,NOTE-0039,11.106439
ACC-0205,ACC-0183,NOTE-0205,7.445676
ACC-0205,ACC-0183,NOTE-0399,6.861331
ACC-0205,ACC-0183,NOTE-0455,23.695963
ACC-0205,ACC-0183,NOTE-0476,6.865331
ACC-0205,ACC-0183,NOTE-0485,5.229998
ACC-0205,ACC-0183,NOTE-0556,8.737663
ACC-0205,ACC-0183,NOTE-0571,12.02938
ACC-0118,ACC-0007,NOTE-0021,9.3626
ACC-0118,ACC-0007,NOTE-0193,2.88715
ACC-0118,ACC-0007,NOTE-0205,10.1374
ACC-0118,ACC-0007,NOTE-0464,6.7743
ACC-0118,ACC-0007,NOTE-0475,2.86895
ACC-0118,ACC-0007,NOTE-0497,14.4244
ACC-0118,ACC-0007,NOTE-0498,4.53245
ACC-0118,ACC-0007,NOTE-0499,29.25
ACC-0118,ACC-0007,NOTE-0639,7.75005
ACC-0118,ACC-0007,NOTE-0640,4.38165
ACC-0118,ACC-0007,NOTE-0641,7.63105
ACC-0007,ACC-0282,NOTE-0005,15.90925
ACC-0007,ACC-0282,NOTE-0021,1.2201
ACC-0007,ACC-0282,NOTE-0193,5.36185
ACC-0007,ACC-0282,NOTE-0205,4.59725
ACC-0007,ACC-0282,NOTE-0434,7.58485
ACC-0007,ACC-0282,NOTE-0475,5.32805
ACC-0007,ACC-0282,NOTE-0497,17.60785
ACC-0007,ACC-0282,NOTE-0505,5.68855
ACC-0007,ACC-0282,NOTE-0639,14.39295
ACC-0007,ACC-0282,NOTE-0640,8.13735
ACC-0007,ACC-0282,NOTE-0641,14.17195
ACC-0162,ACC-0287,NOTE-0005,15.90925
ACC-0162,ACC-0287,NOTE-0021,5.00005
ACC-0162,ACC-0287,NOTE-0205,11.10025
ACC-0162,ACC-0287,NOTE-0434,8.029
ACC-0162,ACC-0287,NOTE-0453,8.88745
ACC-0162,ACC-0287,NOTE-0459,12.9792
ACC-0162,ACC-0287,NOTE-0465,2.90355
ACC-0162,ACC-0287,NOTE-0505,5.6455
ACC-0162,ACC-0287,NOTE-0554,29.54575
ACC-0199,ACC-0111,NOTE-0016,3.0996
ACC-0199,ACC-0111,NOTE-0021,8.2635
ACC-0199,ACC-0111,NOTE-0087,1.1039
ACC-0199,ACC-0111,NOTE-0094,2.27885
ACC-0199,ACC-0111,NOTE-0205,12.2033
ACC-0199,ACC-0111,NOTE-0269,0.61985
ACC-0199,ACC-0111,NOTE-0354,1.5778
ACC-0199,ACC-0111,NOTE-0408,15.8457
ACC-0199,ACC-0111,NOTE-0453,1.00905
ACC-0199,ACC-0111,NOTE-0455,1.74615
ACC-0199,ACC-0111,NOTE-0456,1.2145
ACC-0199,ACC-0111,NOTE-0459,17.57325
ACC-0199,ACC-0111,NOTE-0460,1.74475
ACC-0199,ACC-0111,NOTE-0465,4.4317
ACC-0199,ACC-0111,NOTE-0476,0.52045
ACC-0199,ACC-0111,NOTE-0519,20.5244
ACC-0199,ACC-0111,NOTE-0520,6.24325
ACC-0275,ACC-0131,NOTE-0003,21.692017
ACC-0275,ACC-0131,NOTE-0205,12.008515
ACC-0275,ACC-0131,NOTE-0220,8.067231
ACC-0275,ACC-0131,NOTE-0454,14.844198
ACC-0275,ACC-0131,NOTE-0465,5.01235
ACC-0275,ACC-0131,NOTE-0509,15.75
ACC-0275,ACC-0131,NOTE-0531,3.9886
ACC-0275,ACC-0131,NOTE-0532,2.92495
ACC-0275,ACC-0131,NOTE-0533,1.83645
ACC-0275,ACC-0131,NOTE-0623,13.875689
ACC-0196,ACC-0161,NOTE-0021,18.856765
ACC-0196,ACC-0161,NOTE-0205,23.49945
ACC-0196,ACC-0161,NOTE-0454,7.72655
ACC-0196,ACC-0161,NOTE-0455,9.59335
ACC-0196,ACC-0161,NOTE-0456,7.793904
ACC-0196,ACC-0161,NOTE-0457,2.220422
ACC-0196,ACC-0161,NOTE-0476,5.756464
ACC-0196,ACC-0161,NOTE-0555,21.00021
ACC-0196,ACC-0161,NOTE-0556,3.552886
ACC-0157,ACC-0131,NOTE-0021,2.562274
ACC-0157,ACC-0131,NOTE-0205,8.261822
ACC-0157,ACC-0131,NOTE-0454,9.816852
ACC-0157,ACC-0131,NOTE-0455,4.160608
ACC-0157,ACC-0131,NOTE-0458,6.686483
ACC-0157,ACC-0131,NOTE-0465,5.01235
ACC-0157,ACC-0131,NOTE-0509,15.75
ACC-0157,ACC-0131,NOTE-0512,38.99961
ACC-0157,ACC-0131,NOTE-0531,3.9886
ACC-0157,ACC-0131,NOTE-0532,2.92495
ACC-0157,ACC-0131,NOTE-0533,1.83645
ACC-0190,ACC-0263,NOTE-0021,7.019972
ACC-0190,ACC-0263,NOTE-0040,8.750088
ACC-0190,ACC-0263,NOTE-0075,19.01101
ACC-0190,ACC-0263,NOTE-0205,5.319547
ACC-0190,ACC-0263,NOTE-0452,4.912999
ACC-0190,ACC-0263,NOTE-0453,8.555214
ACC-0190,ACC-0263,NOTE-0462,3.480085
ACC-0190,ACC-0263,NOTE-0471,13.688213
ACC-0190,ACC-0263,NOTE-0472,13.512715
ACC-0190,ACC-0263,NOTE-0492,6.085161
ACC-0190,ACC-0263,NOTE-0501,9.664997
ACC-0112,ACC-0196,NOTE-0021,19.79935
ACC-0112,ACC-0196,NOTE-0205,21.7048
ACC-0112,ACC-0196,NOTE-0454,4.16045
ACC-0112,ACC-0196,NOTE-0455,5.16565
ACC-0112,ACC-0196,NOTE-0456,1.30795
ACC-0112,ACC-0196,NOTE-0464,4.92245
ACC-0112,ACC-0196,NOTE-0476,2.3618
ACC-0112,ACC-0196,NOTE-0497,7.19225
ACC-0112,ACC-0196,NOTE-0498,4.1353
ACC-0112,ACC-0196,NOTE-0499,29.25
ACC-0133,ACC-0092,NOTE-0021,11.75005
ACC-0133,ACC-0092,NOTE-0087,20.80715
ACC-0133,ACC-0092,NOTE-0205,21.876091
ACC-0133,ACC-0092,NOTE-0455,6.376014
ACC-0133,ACC-0092,NOTE-0456,3.556736
ACC-0133,ACC-0092,NOTE-0459,7.03755
ACC-0133,ACC-0092,NOTE-0465,3.3917
ACC-0133,ACC-0092,NOTE-0476,4.20485
ACC-0133,ACC-0092,NOTE-0512,9.306593
ACC-0133,ACC-0092,NOTE-0513,4.617246
ACC-0133,ACC-0092,NOTE-0514,7.076021
ACC-0253,ACC-0195,NOTE-0205,2.664227
ACC-0253,ACC-0195,NOTE-0349,12.440876
ACC-0253,ACC-0195,NOTE-0455,16.530356
ACC-0253,ACC-0195,NOTE-0472,5.800608
ACC-0253,ACC-0195,NOTE-0476,2.460875
ACC-0253,ACC-0195,NOTE-0513,4.665653
ACC-0253,ACC-0195,NOTE-0514,5.370246
ACC-0253,ACC-0195,NOTE-0539,8.569136
ACC-0253,ACC-0195,NOTE-0578,11.920069
ACC-0253,ACC-0195,NOTE-0606,13.054469
ACC-0253,ACC-0195,NOTE-0612,16.523485
ACC-0170,ACC-0213,NOTE-0039,11.775868
ACC-0170,ACC-0213,NOTE-0187,5.718357
ACC-0170,ACC-0213,NOTE-0205,6.986779
ACC-0170,ACC-0213,NOTE-0449,5.0362
ACC-0170,ACC-0213,NOTE-0455,8.506835
ACC-0170,ACC-0213,NOTE-0456,3.701987
ACC-0170,ACC-0213,NOTE-0465,2.431824
ACC-0170,ACC-0213,NOTE-0473,11.59145
ACC-0170,ACC-0213,NOTE-0475,29.25
ACC-0170,ACC-0213,NOTE-0476,3.7869
ACC-0170,ACC-0213,NOTE-0497,11.2138
ACC-0156,ACC-0282,NOTE-0005,15.90925
ACC-0156,ACC-0282,NOTE-0021,1.2201
ACC-0156,ACC-0282,NOTE-0205,8.143
ACC-0156,ACC-0282,NOTE-0434,7.58485
ACC-0156,ACC-0282,NOTE-0456,13.59085
ACC-0156,ACC-0282,NOTE-0457,5.6979
ACC-0156,ACC-0282,NOTE-0465,3.2578
ACC-0156,ACC-0282,NOTE-0496,9.36195
ACC-0156,ACC-0282,NOTE-0505,5.68855
ACC-0156,ACC-0282,NOTE-0550,29.54575
ACC-0239,ACC-0028,NOTE-0175,11.1124
ACC-0239,ACC-0028,NOTE-0205,24.8911
ACC-0239,ACC-0028,NOTE-0452,5.684643
ACC-0239,ACC-0028,NOTE-0453,8.053419
ACC-0239,ACC-0028,NOTE-0455,3.316217
ACC-0239,ACC-0028,NOTE-0465,10.5638
ACC-0239,ACC-0028,NOTE-0525,5.0158
ACC-0239,ACC-0028,NOTE-0588,5.82075
ACC-0239,ACC-0028,NOTE-0599,12.61195
ACC-0239,ACC-0028,NOTE-0604,10.589144
ACC-0239,ACC-0028,NOTE-0615,2.340777
ACC-0105,ACC-0180,NOTE-0087,3.33255
ACC-0105,ACC-0180,NOTE-0205,3.52275
ACC-0105,ACC-0180,NOTE-0455,5.1135
ACC-0105,ACC-0180,NOTE-0465,3.64975
ACC-0105,ACC-0180,NOTE-0476,3.25395
ACC-0105,ACC-0180,NOTE-0481,19.0177
ACC-0105,ACC-0180,NOTE-0482,18.80125
ACC-0105,ACC-0180,NOTE-0483,12.6321
ACC-0105,ACC-0180,NOTE-0484,7.56665
ACC-0105,ACC-0180,NOTE-0516,7.55405
ACC-0105,ACC-0180,NOTE-0569,10.65295
ACC-0105,ACC-0180,NOTE-0570,4.9028
ACC-0170,ACC-0008,NOTE-0205,4.12165
ACC-0170,ACC-0008,NOTE-0449,5.0362
ACC-0170,ACC-0008,NOTE-0451,6.292237
ACC-0170,ACC-0008,NOTE-0473,11.59145
ACC-0170,ACC-0008,NOTE-0475,29.25
ACC-0170,ACC-0008,NOTE-0476,3.7869
ACC-0170,ACC-0008,NOTE-0497,11.2138
ACC-0170,ACC-0008,NOTE-0499,6.061939
ACC-0170,ACC-0008,NOTE-0535,3.868861
ACC-0170,ACC-0008,NOTE-0557,1.370236
ACC-0170,ACC-0008,NOTE-0558,10.534895
ACC-0170,ACC-0008,NOTE-0636,6.871831
ACC-0267,ACC-0123,NOTE-0021,7.95722
ACC-0267,ACC-0123,NOTE-0456,8.537454
ACC-0267,ACC-0123,NOTE-0458,1.69365
ACC-0267,ACC-0123,NOTE-0465,2.17105
ACC-0267,ACC-0123,NOTE-0492,16.269987
ACC-0267,ACC-0123,NOTE-0496,6.3056
ACC-0267,ACC-0123,NOTE-0501,22.729623
ACC-0267,ACC-0123,NOTE-0505,8.95171
ACC-0267,ACC-0123,NOTE-0519,12.1261
ACC-0267,ACC-0123,NOTE-0520,8.80775
ACC-0267,ACC-0123,NOTE-0609,4.449856
ACC-0193,ACC-0143,NOTE-0205,3.7531
ACC-0193,ACC-0143,NOTE-0456,2.4962
ACC-0193,ACC-0143,NOTE-0458,6.45755
ACC-0193,ACC-0143,NOTE-0465,1.197
ACC-0193,ACC-0143,NOTE-0476,3.46645
ACC-0193,ACC-0143,NOTE-0501,39.0
ACC-0193,ACC-0143,NOTE-0542,6.0347
ACC-0193,ACC-0143,NOTE-0543,21.0
ACC-0193,ACC-0143,NOTE-0544,3.32395
ACC-0193,ACC-0143,NOTE-0569,8.04765
ACC-0193,ACC-0143,NOTE-0570,5.2234
ACC-0244,ACC-0007,NOTE-0193,2.88715
ACC-0244,ACC-0007,NOTE-0349,11.00266
ACC-0244,ACC-0007,NOTE-0455,4.403144
ACC-0244,ACC-0007,NOTE-0475,2.86895
ACC-0244,ACC-0007,NOTE-0497,9.48115
ACC-0244,ACC-0007,NOTE-0501,27.99773
ACC-0244,ACC-0007,NOTE-0525,7.172172
ACC-0244,ACC-0007,NOTE-0604,10.838208
ACC-0244,ACC-0007,NOTE-0607,3.586086
ACC-0244,ACC-0007,NOTE-0639,7.75005
ACC-0244,ACC-0007,NOTE-0640,4.38165
ACC-0244,ACC-0007,NOTE-0641,7.63105
ACC-0263,ACC-0170,NOTE-0021,3.912389
ACC-0263,ACC-0170,NOTE-0040,16.250163
ACC-0263,ACC-0170,NOTE-0205,2.21935
ACC-0263,ACC-0170,NOTE-0449,2.7118
ACC-0263,ACC-0170,NOTE-0452,9.124141
ACC-0263,ACC-0170,NOTE-0462,6.463015
ACC-0263,ACC-0170,NOTE-0473,6.24155
ACC-0263,ACC-0170,NOTE-0475,15.75
ACC-0263,ACC-0170,NOTE-0476,2.0391
ACC-0263,ACC-0170,NOTE-0492,11.301013
ACC-0263,ACC-0170,NOTE-0497,6.0382
ACC-0263,ACC-0170,NOTE-0501,17.949279
ACC-0182,ACC-0118,NOTE-0021,5.0414
ACC-0182,ACC-0118,NOTE-0205,5.4586
ACC-0182,ACC-0118,NOTE-0309,11.3776
ACC-0182,ACC-0118,NOTE-0408,7.08045
ACC-0182,ACC-0118,NOTE-0455,22.6174
ACC-0182,ACC-0118,NOTE-0457,16.7037
ACC-0182,ACC-0118,NOTE-0458,3.17265
ACC-0182,ACC-0118,NOTE-0464,3.6477
ACC-0182,ACC-0118,NOTE-0465,4.0482
ACC-0182,ACC-0118,NOTE-0497,2.66175
ACC-0182,ACC-0118,NOTE-0498,2.44055
ACC-0182,ACC-0118,NOTE-0499,15.75
ACC-0160,ACC-0185,NOTE-0075,11.25845
ACC-0160,ACC-0185,NOTE-0205,6.36885
ACC-0160,ACC-0185,NOTE-0455,9.62475
ACC-0160,ACC-0185,NOTE-0465,5.61935
ACC-0160,ACC-0185,NOTE-0471,5.4369
ACC-0160,ACC-0185,NOTE-0525,8.0808
ACC-0160,ACC-0185,NOTE-0559,29.25
ACC-0160,ACC-0185,NOTE-0560,16.25
ACC-0160,ACC-0185,NOTE-0572,8.1109
ACC-0107,ACC-0161,NOTE-0021,6.933165
ACC-0107,ACC-0161,NOTE-0205,4.9998
ACC-0107,ACC-0161,NOTE-0456,5.364854
ACC-0107,ACC-0161,NOTE-0457,2.220422
ACC-0107,ACC-0161,NOTE-0464,16.25
ACC-0107,ACC-0161,NOTE-0473,6.7756
ACC-0107,ACC-0161,NOTE-0476,3.653064
ACC-0107,ACC-0161,NOTE-0486,29.25
ACC-0107,ACC-0161,NOTE-0555,21.00021
ACC-0107,ACC-0161,NOTE-0556,3.552886
ACC-0112,ACC-0281,NOTE-0012,9.4948
ACC-0112,ACC-0281,NOTE-0021,10.44875
ACC-0112,ACC-0281,NOTE-0039,5.96225
ACC-0112,ACC-0281,NOTE-0205,9.05125
ACC-0112,ACC-0281,NOTE-0269,2.60995
ACC-0112,ACC-0281,NOTE-0399,4.01695
ACC-0112,ACC-0281,NOTE-0407,12.91605
ACC-0112,ACC-0281,NOTE-0464,4.92245
ACC-0112,ACC-0281,NOTE-0497,7.19225
ACC-0112,ACC-0281,NOTE-0498,4.1353
ACC-0112,ACC-0281,NOTE-0499,29.25
ACC-0163,ACC-0213,NOTE-0039,11.775868
ACC-0163,ACC-0213,NOTE-0187,5.718357
ACC-0163,ACC-0213,NOTE-0205,2.865129
ACC-0163,ACC-0213,NOTE-0455,20.731385
ACC-0163,ACC-0213,NOTE-0456,5.867137
ACC-0163,ACC-0213,NOTE-0457,9.22805
ACC-0163,ACC-0213,NOTE-0465,4.814074
ACC-0163,ACC-0213,NOTE-0512,24.35875
ACC-0163,ACC-0213,NOTE-0513,14.64125
ACC-0155,ACC-0063,NOTE-0021,13.399029
ACC-0155,ACC-0063,NOTE-0455,4.603996
ACC-0155,ACC-0063,NOTE-0474,1.96525
ACC-0155,ACC-0063,NOTE-0476,2.663727
ACC-0155,ACC-0063,NOTE-0485,5.97096
ACC-0155,ACC-0063,NOTE-0497,5.75785
ACC-0155,ACC-0063,NOTE-0555,39.00039
ACC-0155,ACC-0063,NOTE-0556,9.861899
ACC-0155,ACC-0063,NOTE-0639,5.49815
ACC-0155,ACC-0063,NOTE-0651,8.0969
ACC-0155,ACC-0063,NOTE-0652,3.18185
ACC-0158,ACC-0118,NOTE-0021,5.0414
ACC-0158,ACC-0118,NOTE-0205,8.25555
ACC-0158,ACC-0118,NOTE-0455,4.39465
ACC-0158,ACC-0118,NOTE-0464,3.6477
ACC-0158,ACC-0118,NOTE-0465,2.5701
ACC-0158,ACC-0118,NOTE-0478,29.25
ACC-0158,ACC-0118,NOTE-0497,2.66175
ACC-0158,ACC-0118,NOTE-0498,2.44055
ACC-0158,ACC-0118,NOTE-0499,15.75
ACC-0158,ACC-0118,NOTE-0539,9.7383
ACC-0158,ACC-0118,NOTE-0554,16.25
ACC-0187,ACC-0299,NOTE-0205,4.736597
ACC-0187,ACC-0299,NOTE-0309,22.203572
ACC-0187,ACC-0299,NOTE-0395,16.311263
ACC-0187,ACC-0299,NOTE-0456,7.03717
ACC-0187,ACC-0299,NOTE-0465,4.352444
ACC-0187,ACC-0299,NOTE-0471,6.357714
ACC-0187,ACC-0299,NOTE-0492,5.624906
ACC-0187,ACC-0299,NOTE-0494,5.97631
ACC-0187,ACC-0299,NOTE-0524,5.065251
ACC-0187,ACC-0299,NOTE-0573,11.03841
ACC-0187,ACC-0299,NOTE-0645,7.444574
ACC-0187,ACC-0299,NOTE-0666,3.851789
ACC-0122,ACC-0133,NOTE-0021,6.32695
ACC-0122,ACC-0133,NOTE-0087,11.20385
ACC-0122,ACC-0133,NOTE-0193,10.5859
ACC-0122,ACC-0133,NOTE-0205,18.67955
ACC-0122,ACC-0133,NOTE-0459,3.78945
ACC-0122,ACC-0133,NOTE-0465,1.8263
ACC-0122,ACC-0133,NOTE-0474,16.25
ACC-0122,ACC-0133,NOTE-0476,2.26415
ACC-0122,ACC-0133,NOTE-0499,5.85
ACC-0122,ACC-0133,NOTE-0505,10.40975
ACC-0122,ACC-0133,NOTE-0509,12.8141
ACC-0161,ACC-0295,NOTE-0021,2.769678
ACC-0161,ACC-0295,NOTE-0456,11.171838
ACC-0161,ACC-0295,NOTE-0457,4.123641
ACC-0161,ACC-0295,NOTE-0476,2.544775
ACC-0161,ACC-0295,NOTE-0484,2.818172
ACC-0161,ACC-0295,NOTE-0506,4.183158
ACC-0161,ACC-0295,NOTE-0524,21.924481
ACC-0161,ACC-0295,NOTE-0527,1.871431
ACC-0161,ACC-0295,NOTE-0555,39.00039
ACC-0161,ACC-0295,NOTE-0556,6.598216
ACC-0161,ACC-0295,NOTE-0608,2.99422
ACC-0177,ACC-0293,NOTE-0005,2.94595
ACC-0177,ACC-0293,NOTE-0040,5.7953
ACC-0177,ACC-0293,NOTE-0205,24.883
ACC-0177,ACC-0293,NOTE-0225,7.168
ACC-0177,ACC-0293,NOTE-0434,12.684
ACC-0177,ACC-0293,NOTE-0465,16.978
ACC-0177,ACC-0293,NOTE-0477,10.9629
ACC-0177,ACC-0293,NOTE-0532,6.2101
ACC-0177,ACC-0293,NOTE-0557,4.9465
ACC-0177,ACC-0293,NOTE-0568,7.42625
ACC-0161,ACC-0111,NOTE-0016,3.0996
ACC-0161,ACC-0111,NOTE-0021,11.033178
ACC-0161,ACC-0111,NOTE-0087,1.1039
ACC-0161,ACC-0111,NOTE-0094,2.27885
ACC-0161,ACC-0111,NOTE-0205,6.9825
ACC-0161,ACC-0111,NOTE-0269,0.61985
ACC-0161,ACC-0111,NOTE-0354,1.5778
ACC-0161,ACC-0111,NOTE-0453,1.00905
ACC-0161,ACC-0111,NOTE-0455,1.74615
ACC-0161,ACC-0111,NOTE-0456,11.1778
ACC-0161,ACC-0111,NOTE-0457,4.123641
ACC-0161,ACC-0111,NOTE-0459,4.8391
ACC-0161,ACC-0111,NOTE-0460,1.74475
ACC-0161,ACC-0111,NOTE-0476,3.065225
ACC-0161,ACC-0111,NOTE-0555,39.00039
ACC-0161,ACC-0111,NOTE-0556,6.598216
ACC-0280,ACC-0127,NOTE-0205,10.0108
ACC-0280,ACC-0127,NOTE-0420,22.4042
ACC-0280,ACC-0127,NOTE-0449,4.770198
ACC-0280,ACC-0127,NOTE-0465,3.8896
ACC-0280,ACC-0127,NOTE-0476,9.080141
ACC-0280,ACC-0127,NOTE-0484,16.5958
ACC-0280,ACC-0127,NOTE-0489,2.99603
ACC-0280,ACC-0127,NOTE-0491,1.875319
ACC-0280,ACC-0127,NOTE-0526,6.267513
ACC-0280,ACC-0127,NOTE-0581,13.03965
ACC-0280,ACC-0127,NOTE-0627,9.07075
ACC-0138,ACC-0278,NOTE-0021,20.49515
ACC-0138,ACC-0278,NOTE-0087,1.846618
ACC-0138,ACC-0278,NOTE-0205,16.756801
ACC-0138,ACC-0278,NOTE-0449,9.8813
ACC-0138,ACC-0278,NOTE-0465,3.34555
ACC-0138,ACC-0278,NOTE-0476,8.913889
ACC-0138,ACC-0278,NOTE-0498,14.1505
ACC-0138,ACC-0278,NOTE-0505,12.98933
ACC-0138,ACC-0278,NOTE-0507,6.107561
ACC-0138,ACC-0278,NOTE-0537,5.5133
ACC-0170,ACC-0148,NOTE-0021,11.97945
ACC-0170,ACC-0148,NOTE-0087,6.3231
ACC-0170,ACC-0148,NOTE-0205,13.173
ACC-0170,ACC-0148,NOTE-0449,5.0362
ACC-0170,ACC-0148,NOTE-0454,3.535
ACC-0170,ACC-0148,NOTE-0465,1.8249
ACC-0170,ACC-0148,NOTE-0473,11.59145
ACC-0170,ACC-0148,NOTE-0475,29.25
ACC-0170,ACC-0148,NOTE-0476,6.0731
ACC-0170,ACC-0148,NOTE-0497,11.2138
ACC-0236,ACC-0144,NOTE-0021,2.83955
ACC-0236,ACC-0144,NOTE-0205,19.8391
ACC-0236,ACC-0144,NOTE-0465,5.8097
ACC-0236,ACC-0144,NOTE-0473,7.49385
ACC-0236,ACC-0144,NOTE-0476,2.6089
ACC-0236,ACC-0144,NOTE-0477,29.25
ACC-0236,ACC-0144,NOTE-0488,6.89045
ACC-0236,ACC-0144,NOTE-0489,9.01845
ACC-0236,ACC-0144,NOTE-0588,4.80285
